Nome file;Testo;L1;Altre_L2;Annualità;Consegna;Età;Scolarizzazione
roberta038;"
 Questa scene si svolge nell' una gara di treni .  Possiamo vedere tre treni in gara , nel questo di mezzo  due persone scendono una valisa .
Sulla destra della fotografia , c'è un copia , apparamente fa un momento che non si sono vedere , dunque abbraciarsi .
Dientro , un mecanico  li guarda , mi sembra un po galoso !  Nel centro dell' imagina c'è una persona un po strana , vestita di nera , sembra un ladro .
Dientro lui , una donna  lo gardo con un po di paura .
Sulla sinistra è suceedo un piccolo accidento , un cane ha rinversare una tavola e tutte le cose sotto sono , adesso ,  Sulla terra .
Il cane sta corrire e la sua proprietaria è su una siede e prova di chiamar lui .
Possiamo vedere , ancora , una scattola con delle scarpe nell' aria , dunque il cane  c'è ne andatto pocco tempo fa .
  Nel primo plano possiamo vedere un  vecchio , lui fuma .
 Possiamo ancora vedere un  poster con una fotografia d' isola , forse questo è una pubblicità di un' azienda di viaggi .
 Nel fondo dell' imagina , ci sono delle personne chi entrano e escono della garo e  chi salutarsi È l' una ,  del pomeriggio perchè possiamo ancora vedere delgli piatti del pranzo sulle tavole e delle tasse per il cafè.
";francese;inglese;+;stazione;19-25;un
roberta039;"Questa imagine  descrive una  stazione di treni caotico .
Ci sono tantissime genti di diversi eta , color di pele e anche situazione echonomico .
Il orolochio appunto a la 1 ( credo que del  pomerigio "" ma deb' essere inverno pergue tutti sono con capellini e pantaloni lungo .
Un cane si a scopato della signora  chiera pranzando , forze ha visto un goto .
Un ragozzo e una ragozza si stano bachiando e un vechio e un mecconico gli stano  guardondo .
La stazione sembra vechia e che troppo cosino , ma i treni sono moderni e tutti puliti .
A lo lontano si puo  ver un ristorante di "" fast-faod ""| Como conclusione deblo dire que questa stazione non mi piace per niente .";spagnolo;inglese,francese;1;stazione;19-25;un
roberta040;"
 Il giorno in la stazione persa :| Oggi è un qualche giorno nella stazione persa sempre è lo  stesso e i atti si succedeno tutti giorni della medesima forma : i treni che parteno a qualche destino solo conosciuti per chi salgono in loro .
È la una ,  farse la ora più affollata della stazione , le coppie si  salutano prima di partire per un periodo più o meno lungo di tempo , Il barbone aspeta come  se  apetasse  il aviso deill suo treno ; il sempre presente uomo strangno que guarda tutto  ma  non vede chi sono acanto suo e la signora spaventata per avere buttato  sull suolo il la  arroba che portava di ritorno a sua casa , mentre il suo cane tenta scapassi per giocare nella spazzatura .
Anche operai , chiave inglesa in  mano , i raggazini cresta  punk addiritura tentando di fare il viaggio gratis .
tutti loro sono oggi cui e domani sara lo stesso .
";spagnolo;inglese;1;stazione;19-25;un
roberta041;"Sul quadro si vede una situazione all' una stazione centrale alle 11 .
Nel fondo  si vede tre treni e dall' uno scende una donna con il suo bagaglio .
A sinistra è mostrato una cosa simile ad un restaurante dove siede un uomo che sembra molto  arabbiato sulla situazione .
A destra c'è una copia baciandosi mentre un uomo con i vestiti bui ruba il bagaglio .
Un cane corre fra il quadro .
Sembra che il proprietario l' ha perso perchè porta anchora la cosa che tiene normalemente il proprietario .
Avanti si vede un uomo che occuppa tutto che succede .
È un uomo dal mare .
Tutto è molto caotico e un grande casino e si  vede sopratutto molte spazzature .
La stazione ne è pieno .";tedesco;inglese,francese;2;stazione;19-25;un
roberta125;"
 In questa stazione , c'è un uomo che rubare una valige .
Ci sono treni .
Un uomo e una donna sono innamorati perché baciano XXX.
Sono una coppia .
Un cane rovescia un tavolo e il cibo .
È la confusione .
La cena è per terra .
Il cane core .
Ci sono colonne con locondina .
Il ladro spinge un uomo .
Il tavolo è macchia .
";francese;inglese,tedesco;2;stazione;14-18;sp
roberta130;"
 La scena si svolge in una stazione .
Posso vedere all' orologio che sono due XXX ore .
 È la con fusione nella stazione , un uomo porta i pacchi , fa cadere un dei pacchi .
Il pacco rovescia la tavola della donna che stava mangiando .
I cibi sono caduto per tera .
E possible che il cane stà corriendo ,  aveva spaventato XXX e ha fuggito .
La donna sempre XXX, è confusa perchè il suo cane si è fuggito .
Un uomo vestito in negro , approfita della con fusione per robare il valise di  XXX che  stanno baciati .
Il complice li aspetta , è anche vestito in negro , ";francese;inglese,spagnolo;2;stazione;14-18;sp
roberta144;"Nella stazione .
La scena passa en una stazione .
Ci sono molte azioni , ma tutta l' attenzione parece essere affascinata per una azione speciale .
Per cominciare , descriviamo le differente azioni .
Al primo piano possiamo vedere un uomo che somiglia a un marino , guarda enamorati che si braciano .
Dietro di loro , un meccanico guarda a un uomo , vestito de noro , che è springiuto a un uomo .
La donna che è con il uomo springintato guarda anche nella stessa direzzione che un' altra donna , che è seduta a una tavola con cibo , ma  la tavola è rovesciata , un cucciolo corre dopo una cosa , una azione che se passa dietro del cornice della foto .
Che può essere ?";francese;inglese,spagnolo;3;stazione;14-18;sp
roberta148;"È una stazione molto agitata ! In questa stazione ha due innamorati che si sono baciando .
Possiamo supporre che uno de loro va .
Accanto a loro c'è un meccanico che tiene en la mano utensile per riparare .
Nel mezzo del disegno , c'è un uomo strano che sembra fuggire qualcuno .
Sembra in collera , possiamo dire questo con la sua espressione in la sua faccia .
In questo disegno c'è un XXX cane che se scappa de la sua padrone .
Dietro l' uomo stano che XXX è nel mezzo del disegno c'è una coppia .
L' uomo porta qualche pacchi .
Y due pacchi sono per terra sventrati .
In primo piano vediamo un uomo che porta un berretto .";francese;inglese;3;stazione;14-18;sp
roberta151;"In questa stazione c'è molti sceni , e elemento principale è gli stupiditi del cane .
Il cane monta su la tavola della donna e questo animale ha rovescia tutta la tavola .
Il cane sporca la donna che si trova a vecino de la tavola .
Questo incidente ha turbato tutta la stazione perchè tutti gli genti guardano il cane .
Al centro dell' immàgine c'è un uomo strano che vuole acchiappare il cane .
";francese;inglese,spagnolo;3;stazione;14-18;md
Roberta152;"
Ci sono parecchie personne in questa stazione .
In primo piano vediamo la testa di un  anziano con un berretto e una sciarpa .
Vediamo anche un cane nel centro della stazione .
Tutte le persone guardano nella stessa direzzione .
Possiamo dire che cualcuno della stazione ha datto un sparo perché la signora alla destra se tappa le orecchie e la sua tavola dove sta mangiando è caduta .
Vediamo anche una scatola che sta volando con scarpe .
Vediamo una coppia inammorata che si bacia  Vediamo un uomo nel centro che sembra avere paura perché guarda una cosa che non possiamo vedere .
Sembra un poò immobile XXX  cattivo per la cosa o la persona che guarda .
Questa immagine è un pò misteriosa perché non vediamo la cosa che è il centro dell' azione .";francese;inglese,spagnolo;3;stazione;14-18;?
roberta228;"
 Cane scapato Roma.
Ieri notte nella stazione Termini c'èra un incidente grave quando un cane feroce è scapato .
Non c'èrano feriti , anche il cane  non portava una muserola .
Fortunatamente il danno non era molto grave .
e tutta la gente solo era terrorizzata .
Alle due quando arrivava il treno di Torino e molta gente stavano al  binario , un cane grosso e molto feroce si liberava con il suo  guinzaglio e scapava velocemente .
Scapando tirava giù una tovaglia di un tavolo nel ristorante e rottava la stoviglie .
Dopo correva contro un uomo togliendo il suo zaino .
Anche una coppia in amoro era molestato di questo cane .
Mezza ora dopo un mecanico  coraggiato riusceva cacciare il cane feroce è metteva alla polizia di stazione .
Il proprietario  non conosciuto puo  prendere il cane del canile a  Roma.
";tedesco;inglese,spagnolo;3;stazione;oltre;un
roberta230;"
 A l' una alla stazione sono sempre tante persone , aspettano la departura del treno .
Certo , alla statione ce una bar , sala attesa e ance un ristorante .
Il pavimento abastanza sporcato .
Un cane escapa , togliendo un tavolo pieno di mangime , brioch , aqua minerale , salsicice e altre cose .
Un disastro .
Un ladro ruba una valigia , rompendo un uomo .
Lui perde le  sue paketti .
La valigia  rubato e  di una copia in amore , naturalmente loro non sentano niente .
Un lavoratore aspetta con attrezature in mano .
Un uomo veccio observa la situatione 
";tedesco;inglese,francese;+;stazione;oltre;sp
roberta231;"Siama alla stazione all' oro 14h .
Tanti treni asspetano che i viaggiatori scendono o arrivano .
Presto i treni vanno partire .
Una coppia si abbraccia per dire arrivederci e un operaio del treno gli osserva .
Un ladro a preso un valige e va via veloce .
Mentre un altro uomo perde il suo valige e tutta la roba va buttato via In fronte c'è un uomo  aspettando sua moglie .
Su una tavola  c'è un piatto , una forchetta e un cotello , una bottiglia di vino , un bicchiere d' acqua  e una tassa .
Una donna sta seduta e crida mentre un' altra tavola cade per colpa di un cane chi corre doppo avere messo tutta la roba parterra .
Un giornale e degli rifiuti sono parterra .";tedesco;inglese,francese;+;stazione;oltre;md
serena030;"
 Il casino alla stazione di Venezia Alle due il treno da Padova è arrivato puntualmente .
Di solito arriva in ritardo .
Però questa volta tutto era diverso .
Alla stazione di Vanazia c' era un casino che causava paura .
C' erano due anziani vestiti in nero che erano colpevoli per questo caos .
Uno dei due correva da una parte all' altra per rubare velocemente le cose di valore degli passanti .
Una donna che sedeva al tavolo di un bistro li ha osservati .
Per questa casa l' altro dei due mascherati ha buttato a terra il tavolo a cui sedeva la signora .
Lei se ne è andata subito e ha chiamato la polizia .
 Quando i ladri volevano andare via , una coppia ha lanciato una valigia verso uno dei personi criminali , però non l' ha colpito .
I due ladri erano scappati quando la polizia arrivava .
Un' altra coppia che si baciava tutto il tempo , quando succedeva il giallo , era sorpresa quando un poliziotto è venuto da loro e li ha chiesti , se avbrebberò notati qualcosa speciale ...
";tedesco;inglese;3;stazione;19-25;un
serena033;"
 Erano le due del pomeriggio .
La stazione centrale era abbastanza affollata di gente .
Persone aspettavano alla partenza , arrivavano , mangiavano , chiacchieravano ...
una giornata normale .
Signora Caluzzi , che era arrivata per prendere suo nipote dalla stazione per accompagnarlo a casa sua , si è seduta nel café .
 Naturalmente è arrivata troppo presto .
A volte lei si chiedeva perché .
Di solito esce dalla casa almeno un' ore prima dell' ora dell' appuntamenti .
Vivere da sola non fu adatta per lei - non si trovò a suo agio .
Che bei tempi quando visse  ancora Giovanni ! La cameriera arrivò e chiese : "" Che cosa desidera ? "" .
Ordinò un café e un' acqua .
Aspettò .
Ancora mezz' ora .
All' improvviso senti un grido forte .
Accanto al suo tavolo si svolgeva una scenata come in giallo : Un' uomo giovane che prima aveva aspettato sotto l' orologio della stazione , iniziava a correre e stendeva la mano alla borsa di una donna con un cane .
In questo momento gli avvertimenti si susseguono con rapidità travolgente : Dalla folla si staccò un ' altro uomo (  la Signora Caluzzi presumava che sia un poliziotto ) e voleva afferare il ladro , ma  esso invece era più veloce .
Dava una mazzata al petto del poliziotto e si obrigava ad andarsene con la tasca .
Il poliziotto  perdeva l' equilibrio  , barcollava indietro e dava una spinta ad un uomo con tre scatole piene di cibo .
Le scatole cadevano a terra e sul tavolo della Signora C .
, e naturalmente il tavolo anche cadeva subito .
La donna attaccata  già  inseguò il ladro , il suo cane indietro .
Ormai anche il poliziotto riusciva ad  e  gli dava la caccia .
 Per un momento la Signora C .
non si muoveva .
Poi aiutava a cogliere i cibi dalla terra , riflettando che a volte sicuramente vale la pena di arrivare troppo presto ...
 ";tedesco;inglese,francese;2;stazione;19-25;un
serena051;"
 È l' uno  nella mattina Ci  sono  tante persone nella stazione , salutando o dando il benvenuto .
Un artigiano observa diffidentemente una coppia baciando ,  che è tanto occupato con baciare che non nota il uomo fregando una delle sue valigie .
Ma c' e un uomo vecchio che vede , fumando , la rapina .
Nel bar è seduta una donna , imbratato con il cafè e chiamando il  suo cane , il malfattore che si ha liberato con forza della gamba del tavolo .
";tedesco;inglese,arabo,spagnolo;+;stazione;19-25;un
serena052;"
 Vedo una stazione , ci sono i treni , tre treni .
E' due ore , e in questo momento succede tanto .
C' e un uomo con un berretto , che sta fumando una sigaretta giù  destra in questa immagine .
E una stazione molto sporco , c' e una gazetta , una bottiglia rotta , i salumi , una tazza , e tanti altre cose sul suolo .
C' e una coppia , credo che non sé hanno visitato un lungo tempo .
Lui porta un mantello lungo , i calzoni , ma i stivali , é una donna slanciata e bionda sua ragazzo ha i capelli nero ? Loro sé stanno bacendo .
Si vede un meccanico che sta guardando a questa coppia , e sta tenendo uno strumento .
Si vede anche un uomo con vestiario nero , e non sono secura , ma credo che lui sta rubendo una valigia , perché lui sembra sospetto .
C' e una donna sinistra , con un cappello , sua cane sta fuggendo .
 ";tedesco;francese;1;stazione;19-25;un
serena054;"
 È l' una .
Una donna e un uomo si baciano .
Non sembrano spaventati .
C' è un ristorante dove sede una donna .
Il tavolo davanti alla donna è caduto a terra .
Si vede le stoviglie e la macchia sulla tovaglia del tavolo caduto .
Un uomo a meta del quadro sembra come un ladro , perché è vestito completamente nero è fa un viso come se sia un ladro .
Si vede tre treni .
Intorno agli altri tavoli del ristorante non ci sono delle persone .
A destra si distingue un affisso , evidentemente pubblicità per le vacanze .
Il giornale si trova al fondo dell' aula della stazione .
Mi pare che al centro del quadro non sia così tranquillo come al resto .
";tedesco;inglese;1;stazione;19-25;un
