Nome file;Testo;L1;Altre_L2;Annualità;Consegna;Età;Scolarizzazione
francesca019;"
 Ieri al parco ho visto una situazione ( scena )  che sembrava molto strana a me .
Un uomo atletico prese improvvisamente  una donna che era seduta sulla banca  e la portò via .
Una donna gridò aiuta  e voltò le braccia con forza .
 Un altro uomo che anche le era seduto  sulla banca leggendo il giornale si  alzò ad un tratto e diede un colpo  all' atleta  , che di ciò cadde per  terra .
 In questo momento la donna che  prima aveva gridato aiuto e che adesso  era liberata si rivolse al liberatore  e lo insultò ( ingiuriò ? ) violentemente .
 Io non ho capito il motivo della sua  eccitazione , ma forse stavano  girando un film e nella scena  dovrebbe essere  ripetuta .
";tedesco;inglese;+;love_C.txt;+;sp
francesca023;"
 Ieri al parco un giovanotto si trovava su una panchina  leggendo un giornale .
All' improvviso passò un  uomo che sembrava essere molto forte , aveva  un tatuaggio  sul braccio .
Ma sulle spalle portava  una ragazza - bella e bionda - .
La ragazza  agitava le braccie e gridava ad  alta voce .
 Allora il giovanotto guardò i due persone  e si alzò per aiutare la ragazza.
Si avvinc' ò  del uomo e ligitò con lui .
Come il giovanetto  era molto forte e ha arribbiato vinse e l'uomo  restò sul pavimento senza moversi .
 Ma la ragazza ? Che cosa fece ? Si avvinciò  del giovanotto , gridando : "" Stupido , che  cosa hai fatto con il mio ragazzo . Abbiamo  scherzato e tu l' hai attaccato senza motivo . Ah ! mio povero amore !! ""  
Il giovanetto giurò di non aiutare mai  nessuno .
";tedesco;francese,inglese;+;love_C.txt;+;un
francesca027;"
 Ieri al parco un uomo giovane sede sul banco e legge il giornale .
 Subito guarda come un altro uomo con grande  forza fisica e con malumore porta una ragazza  sulle sui spalle che grida .
L'uomo giovane vuòl' aiutare .
Si alza e comincia  di battere l'altro uomo perché pensa che la ragazza e sfortunata .
Riesce a di vincere l' amico della  ragazza .
Ma non riceva una frase di grazia .
In contrario  la ragazza gli dice che è inamorata cotta nel  questo uomo .
"" Il mia amore non dipende dal suo  comportamento . "" 
 "" Dio che può capire le donne ! "" Pensa il uomo  giovane e si accomoda sul banco e legge il  giornale di nuovo .
";tedesco;inglese,francese;3;love_C.txt;+;un
Francesca033;"
 Ieri al parco…
Paolo si aveva seduto sul banco per leggere il giornale .
 All' improvviso passò un uomo grandissimo con una  faccia molta arrabbiata .
Sulle sue spalle portò una  ragazza che gridò a voce alta .
Paolo pensò di sentire  un "" aiuto ! "" dalla bocca della ragazza .
 Così si alzò per salvarla  heroicamente .
Li seguì e  con un colpo forte sulla sua testa fece cadere l' uomo pericoloso  così che perse la coscienza .
"" Oh dio ! "" gridò la  ragazza , "" che hai fatto ?! Hai battuto il mio fidanzato ! ""
"" Ma lui voleva rappirti , no ? ""
"" No , stavamo  scherzando , scemo ! Chiamerò  l' ambulanza e anche la  polizia finché possano arrestarti ! Tu sei il criminale ,  non lui ! ""
";tedesco;inglese,francese;4;love_C.txt;19-25;sp
francesca040;"1 ) Amore Ieri al parco ...
stavo sedendo e leggendo il giornale di mattina .
Una ragazza con i capelli lunghi  e biondi mi ha guardato e ha sorriso .
a me .
 Sembrava di essere molto simpatica .
Al provviso  venne un tizio con un viso furiosissimo ! Mi prese  la bella donna alle spalle e andò via .
La ragaz- za gridava per aiuto .
Mi alzai e battai questo tizio arrabbiato .
Quando era alla terra io sono stato - tentissimo .
Mi sentiì  grandissimo, ma per/ a mio sorpreso la ragazza che io ho salvato  non era felice ! in quello momento  era  lei , che diventa furiosa  ! Era il suo  marito che avevo battuto "" k.o.
"" ...";tedesco;inglese,francese,latino;3;love_C.txt;19-25;un
francesca045;"
Ieri al parco un brutto uomo prendeva una bella ragazza  e cercava ad andare via .
Ma la ragazza non  voleva e protestava .
Un altro ragazzo videva la  situazione e ha avuto coraggio .
Si pensava che fosse  incorretto e il barbaro .
Poi ed andato al brutto uomo  di aiutare la ragazza con i capelli biondi .
Si  sentiva come un buono carrabiniere e ha cominciato  a tiglare con il brutto uomo in modo forzo .
Ma  il "" carrabiniere "" non si accorgeva che la ragazza  non capiva niente .
Qualchi minuti fra il ragazzo  ha renduto conto che il brutto sognava .
 Ma  la ragazza non era felice .
Invece l' ha detto parole  e che lei voleva  chiamare i giusti carrabinieri .
Il brutto  uomo dormendo era il  amico della donna .
";tedesco;inglese,italiano,francese;2;love_C.txt;19-25;un
francesca050;"
Ieri al parco sono andato come lo faccio al solito per passare  la mia pausa e mangiare qualcosa per pranzo .
Il tempo è stato bellissimo e il dio stavo leggendo il giornale  quando quando all' improvviso sentì la voce d' una  donna ed un uomo che parlavano dei loro problemi .
 Non volevo origliare ma non era possibile evitare  essere testimonio d' un conflitto .
Sembrava che la  donna voleva lasciare il suo marito .
Stavo già  per andarmene quando passò la mia barca un  uomo dall' aspetto molto forte e muscoloso .
 Portava sulla spalla una donna che gridava e  sgambettava .
Si trattava ovviamente di un atto molto  violente contro questa povera donna .
Chiaro che doveva  essere salvata di questa bestia .
Senza riflettere  a lungo mettevo ko l' uomo che subito era sdraiato  sulla terra ( io faccio come sport karate!) .
La donna  era ovviamente sciocchata , non sapeva cosa dire ,  come ringraziarmi .
Questo almeno pensavo per un momento .
 Che equivoco - lei subito cominciava a gridare e quasi  mi attaccava per aver colpito il suo marito , che  lei amava tanto .
Secondo lei non ci era pericoloso  o violento .
Alla fine sono stato io  il capro espiatorio .
Come sono strane le donne , non  le posso capire .
Che fortuno che sono celibe ! ";tedesco;inglese,francese,spagnolo;+;love_C.txt;+;md
francesca053;"
Ieri al parco stavo seduto su una panchina , leggendo il giornale .
 In estate vado spesso al parco per leggere o per ascoltare  musica perché il più gradevole stare fuori e conoscere  della gente che rimanere  a casa .
Comunque , stavo leggendo il giornale quando è passato  un tizio dall' aspetto molto pericoloso che sulle sue  spalle portava una ragazza .
Questa ragazza gesticulava  e gridava talmente  che io avevo l' impressione che il tipo  volesse abusare di lei ...
Mi sono alzato , mi sono precipitato sul tizio e gli ho  dato i pugni .
Molto contento del mio coraggio , pensavo  che la ragazza fosse molto grata e che si precipitasse  su di me per darmi almeno un bacio ...
Sì  , la ragazza si è precipitato su di me , ma non  per darmiun bacio : avevo completamente malinteso  la situazione .
Il tizio non aveva l' intenzione di far male  alla ragazza , ma era il suo amante .
Avevano soltanto  fatto un piccolo gioco , come lo fanno gli amorosi .
";tedesco;francese,inglese;+;love_C.txt;19-25;sp
francesca055;"
 Ieri al parco ...
Ieri al parco è successo qualcosa strano .
Stavo leggendo  un giornale e c' era il sole .
Faceva un bel giorno .
Poi ho  notato una coppia che stava in conflitto .
Littigavano  ed l' uomo portava la sua ragazza dietro di se .
Ho pensato  improvisamente che dovessi  aiutarla .
Dopo ho provato di  liberare la donna che ( con imperfetto ? ) stava gridando tutto il tempo .
 Poi , lei si è arrabbiata e mi ha detto che questo uomo con i  grandi muscoli che si è sdraiato sulla terra  era il suo fidanzato e la sua grande amore .
 Non sapavo che  dovevo fare dopo perché la donna non ha  capito che volevo solo aiutarla .
Perciò me ne andò .
";tedesco;,inglese,francese;2;love_C.txt;19-25;sp
francesca068;"
  Luca e Paola si hanno litigato .
Si litigavano  spesso ma  per loro era una cosa normale .
Siccome Paola voleva restare al parco  ma Luca voleva ritornare a casa per guardare la TV , lui l' ha presa  per portarla a casa .
Un ragazzo che sedeva al parco ha visto come  Luca portava via Paola e pensava che era un crime .
Per questo  si è lanciato su Luca così che cadeva sulla terra .
Poi Paola  ha cominciato a gridare anche di più e il ragazzo non capiva niente  perché pensava che aveva liberato Paola .
Ma Paola ha detto ragazzo che Luca era suo fidanzato .
Il ragazzo ha detto "" scusa "" e è andato  via - "" Sono veramente la coppia strana "" ha pensato .
";tedesco;inglese,bambara,swahil;3;love_C.txt;19-25;sp
francesca071;"
Ieri al parco faceva  bello e anche gli giovanni inamorati  sono andati al aperto per fare passagere e gioccare .
 Un giovannotto stava servendo su una panchina  leggendo una revista mentre passava un  uomo pesante con i muscoli grossi portando sulla  braccia und ragazza che gridava  e si scuotava  .
 Il giovanne sulla panchina i due ossaverò  con uno sguardo da strano .
Si prensò che debba  auitare la ragazza con questo tipo brutto , saltò  e slanciò il uomo muscolante sulla erba .
 La ragazza si peroccapò quanto vide il  suo findanzato messo sulla terra con una  venita alla bocca e con dolore così  grande se non poteva alzarsi .
Il giovannotto  non capì e sentiva come genoroso .
Dopo la ragazza questa si accorse ,  minaciò il  giovannotte , che non ha capito  il gioca  dei due innamorati .
";tedesco;inglese;3;love_C.txt;+;sp
Francesca074;"
 Amore    Ieri al parco è successo una cosa straordinaria .
 Avevo  un appuntamento romantico con Marco , ma  lui si è arrabbiato perché volevo finire la nostra  relazione .
Quindi , per lui è stato romantico secondo  me dovesse saputo che non l' amo più ...
 ma che cosa succeva .
Un' uomo molto forte , intelligente ,  sportivo e carino mi ha salvato di questo ignorante  persona Marco .
È stato molto confidente - l' ho  detto immediatamente dopo la sua azione che mostrami  la sua fortezza .
Probabilmente non è piaciuta a lui  che io ho detto "" Sei un uomo così bravo , hai salvato mi ,  ti amo ! "" ";tedesco;inglese,latino,francese;2;love_C.txt;19-25;sp
Francesca078;"
 Ieri al parco mi sono seduto su una banca perché era  un bellissimo giorno .
Non ho pensato di niente  quando all' improvviso un tipaccio  si è avvicinato .
Un tipo molto muscoloso  con un brutto tatoo e niente nel testo .
 E di più ha portato una bellissima donna  che ha gridato  di aiuto .
Allora , sapete  come sono io , coraggiosamente  ho  deciso di liberare la povera donna di questo  macho .
Allora sono corso a lui e con  la mia cintura nera ho vinto sotto lui  in meno di due minuti .
Ma che cosa ha  fatto la donna ? Non ha pensato di  graziarmi o forse anche bacciarmi  non ha avuto l'altro da fare che  lamentarsi che ho fatto male a suo  marito .
Chi capisce le donne !  ";tedesco;inglese,francese,latino;3;love_C.txt;19-25;sp
Francesca079;"
 Amore Ieri al parco ...
, dove di solito faccio la mia pausa  mi è successo una cosa strana .
 Stavo sedendo sul banco quando  ho visto  un tipo grosso , brutto con una  faccia da  fare paura chi portava una ragazza  sulle spalle .
 Non sembro del tipo super- man, ma quando ho realizzato che succede un  crimine a questa donna di capelli biondi   mi sono sentito pieno d'energia e forza  .
Mi sono  alzato e grazie al  mio coraggio ho superato quest'  uomo e sal vato la bella .
E lei !? 
Invece di essere graziosa e  felice ,  comincia a insultarmi .
Prima  non ho capito nulla ma finalmente mi ha  spiegato che il ragazzo da cui io l' avevo   salvato sarebbe il suo finanziato .
";tedesco;inglese,francese;+;love_C.txt;26-30;un
Maria006;"
 Ieri al parco quando ero fuori con il mio cane Struppi , era successo qualcosa molto strano .
Un signore sedeva su una panca di legno leggeva il giornale mentre sentiva una signora gridare .
Alzò lo sguardo e vide un uomo molto muscoloso che portava sulla spalla una signora .
Era lei che gridava .
Il signore smesse a leggere il giornale si rivolta le maniche della camicia e seguìi le due persone .
Quando arrivò allo uomo gli da un pugno in testa .
Il uomo è caduto a terra e la signora era libbera .
Però lei non era molto contenta di vedere il uomo a terra .
Era così arrabbiata che voleva battere il signore che l' ha aveva aiutato .
Il signore non capiva niente, aveva pensato di averla liberato .
Ma lei gridava solo che quel' uomo era il suo fidanzato .
Struppi e io eravamo così scioccato di che cosa era successo che siamo ritornati a casa velocemente .
";tedesco;inglese,francese;?;love_C.txt;19-25;un
marilisa108;"
 Ieri al parco aveva una ragaza e suo fidansato quando arribato un uomo forte con un bel cuorpo e ha presso la ragaza in bracio e la portato via e  suo fidansato legieva e non aveva sentito niente .
Poi ha guardato chi non era gli suo ragaza e ha deto qual cosa non anda bene e guardo lontano e ha visto quello che sucedeva è andato in freta ha ragiungere la sua  dona è poi a preso questo uomo le ha fato male  e lo a posto per terra .
Però la ragaza non era  felice ma si a araviato perque voleva ucire con l'  altro .
allora suo fidansato e sorpreso e  le dice perque fai così si io te ho salvato perque  non voglio che nisuno te face male .
Però envece ley risponde che luy non vole farle male perche luy me ama e io amo a queste uomo .
Così quello chi era suo fidansato ha capito che ley era molto cativa .
";spagnolo;?;?;love_C.txt;19-25;un
raffaella049;"
 Aurelia e Giuseppe avevano un rapporto un po' brusco .
Litigavano sempre perchè le due erano ostinatissimi e non volevano compromettere mai .
Nonostante , nel fondo avevano la convinzione che si sarebbero sposati uno di questi giorni .
Un giorno Giuseppe e Aurelia hanno avuto una lotta partciolarmente feroce .
Giuseppe ha fatto un tatuaggio sul suo braccio con un cuore e con il nome Aurelia dentro del cuore .
Quando Aurelia ha visto questa nuova aggiunta al suo ragazzo , si è impazzata .
"" Cosa succede se ci separiamo ?"" gli ha chiesto .
"" Non ci separiamo mai ,"" Giuseppe ha risposto .
"" Ben detto ! So che tu pensi questo ma la verità è che non sono contenta con il nostro rapporto .
Passiamo tutto il giorno insieme e litighiamo sempre ."" "" E questo e la mia colpa ? Chi sta urlando a chi adesso ?"" ha chiesto Giuseppe .
Allora , hanno litigato per qualche ora .
Alla fine , Giuseppe ha preso Aurelia e è andato via .
Quando ha arrivato al parco vicino al loro apartamento , ha cominciato a camminare nella direzione del lago che c' era nel parco .
Teodoro , che si era seduto su un sedile , ha visto Giuseppe passare con Aurelia in braccio .
Teodoro era un tipo zitto e non particolarmente coraggioso ma quando ha visto la povvera Aurelia completamente disperata il suo instinto prottetivo ha emergetto .
"" Ferma !"" ha urlato .
Quando Giuseppe non ha risposto , Teodoro gli ha seguito e gli ha datto un gran pugno nella faccia .
Giuseppe era un uomo abbastanza grande ma non era particolarmente forte o valiente .
Ha stroncato subito e ha restato lì con la lingua fuori .
Teodoro era molto orgoglioso del suo compimento e aspettava dei complimenti di Aurelia .
Ma l' amore è strano .
Quando Aurelia ha visto il suo povvero ragazzo sul pavimento , ha cominciato a piangere .
"" Lui è tanto buono e ha tanto affetto per me "" ha pianto .
"" Ha anche fatto un tatuaggio sul suo braccio che declara il suo amore .
Che buono , che carino , che gentile .""  Teodoro ha cominciato a spiegare lo che ha visto ; il enorme Giuseppe come un uomo delle cave con la ragazza urlando nei bracci .
"" Questo è il suo modo di esprimere il suo affetto per me ,"" ha pianto Aurelia .
"" C' è un lago che mi piace nel parco e quando abbiamo litigato , lui viene qui con me .
Sa che si possiamo sedirci lì per un tempo e parlare dei nostri problemi , tutto sarebbe risolto .
Il problema è che sempre resisto quando questo succede , ma alla fine è per lo meglio .
Lo amo .
Lo amo come é .""  Teodoro ha chiesto scusa della donna arrabbiata e è andato .
"" Che pazzesca ,"" ha pensato .
"" L' amore e veramente cieco ."" ";inglese,0;spagnolo,italiano;2;love_C.txt;19-25;un
raffaella051;"
 C' era una volta , un uomo che si chiamava Luca .
Lui abitava a Bologna .
Luca insegnava la biologia all' università di Bologna .
Era un uomo pensieroso e gentile , ma molto timido .
Da bambino , Luca aveva sognato d' essere Superuomo .
Gli era piaciuto Superuomo perchè lui poteva cambiare da Clark Kent , un uomo timido e taciturno , a Superuomo , un uomo senza paura .
Anche come adulto , Luca leggeva il giornale per il fumetto di Superuomo .
Un giorno , Luca stava leggendo il giornale in giardini Margherita , il suo posto preferito nella città .
Il fumetto parlava di Lois Lane , una donna che Superuomo ha salvato dalle braccia da un delinquente .
Dopo l' aveva salvata , Lois ha baciato Superuomo e ha detto "" Il mio salvatore - grazie per sempre !"" Mentre leggeva il giornale , Luca ha ascoltato una voce familiare .
Ha pensato che la voce fosse similare a Giorgia , la tua collega all' università .
Luca aveva una cotta per Giorgia , ma era troppo timido di invitarla a mangiare a restaurante o camminare in giardini Margherita .
Un momento dopo , Luca era molto sorpreso di vedere un grande uomo minaccioso che portava Giorgia sulla spalla .
Lei ha urlato , "" lasciami , lasciami , smettilo !"" Per un attimo , Luca non sapeva che dovrebbe fare .
Si è chiesto , "" che farebbe Superuomo in questa situazione ?"" Allora , Luca è saltato dal banco , ed è corso all' uomo .
"" Lasciala !"" ha detto , ed ha spinto l' uomo alla terra .
Poi , ha preso Giorgia nelle braccia ed ha detto , "" Non preoccuparti , sei sicura adesso .""  Comunque , Giorgia non era felice d' essere salvato .
"" Che cose hai fatto ?!"" ha gridato .
Luca ha spiegato che pensava di salvarla dall' uomo cattivo .
"" Non è un delinquente , è il mio ragazzo Paolo ! Non mi disturbava , stavamo scherzando !"" Giorgia ha urlato .
"" Sei pazzo , vai via !""  "" Mi scusi , era la mia colpa "" ha detto Luca , molto deluso di non aver aiutato la ragazza .
Ha preso il tuo giornale ed camminava a un'altra parte dei giardini .
"" Non c' è una baciata per me ,"" ha pensato tristemente .
"" Forse , non sono così simile a Superuomo come ho pensato ."" ";inglese,0;francese;1;love_C.txt;19-25;un
raffaella052;"
 Una mattina d' estate , Carlo leggeva il giornale in parco .
Era un giorno perfetto , soleggiato con una leggera brezza .
Mentre leggeva un articolo sulla politica un uomo con una donna a tracolla ha passato davanti la sua panchina .
La donna pareva sentirsi scomoda .
Carlo ha pensato anche che lei gli aveva fatto segni chiedendo aiuto .
Era generalmente un uomo timido ma ha sentito che era necessario fare qualcosa per auitarla .
Quindi ha buttato il giornale sul pavimento , si ha alzato e ha cominciato a inseguire l' uomo colla donna a tracolla .
Ha reagito immediatamente senza pensare razioanlmente sulla situazione .
Quando si ha avvicinato ha visto che l' uomo era molto forte con musculi grandi .
Pareva essere un pesista .
D' altra parte Carlo era studioso e mai aveva fatto ginnastica in una palestra .
Neanche guardava i sport .
Era molto debole e adesso si sentiva impaurito .
Non sapeva cosa fare per aiutare alla donna .
Un pugno dal uomo probabilmente sarebbe sufficiente per ferirlo severamente .
Ma sapeva che avrebbe una coscienza sporca se decideva di ignorare la situazione .
Tutto sarebbe più facile se aveva l' aiuto di qualcun altro ma non c' era niente in quel settore del parco .
Carlo ha pensato che l' uomo probabilmente lo ha scelto per quella ragione .
Con tutto il coraggio che aveva ha cominciato a correre e ha cominciato a gridare .
Ha gridato , "" Ferma ! Ferma !"" L' uomo si ha voltato indietro e al vederlo a Carlo ha cominciato a ridere .
Carlo si ha arrabbiato più e lo ha spinto giù al uomo .
La donna ha urlato fortemente al cadere e ha implorato con Carlo dicendo che non c' era un problema e non necessitava il suo aiuto .
Ma Carlo non ha sentito niente .
Si concentrava troppo sulla situazione e sulle cose che voleva fare al uomo .
Carlo lo ha picchiato .
L' uomo non pensava che Carlo lo poterebbe ferire quindi non aveva fatto niente per proteggersi .
Carlo è stato sorpreso .
Mai aveva vinto una lotta .
La sua determinazione l' aveva datto il coraggio che necessitava .
Ma la donna ha interrotto i suoi sentimenti d' orgoglio quando lo ha colpito nel braccio .
Era arrabbiata .
Ha spiegato che l' uomo era il suo ragazzo e la portava sulla spalla perchè  avevano trascorso tutta la mattina camminando per il parco ed ora non voleva camminare più .
Quindi per scherzo lui l' aveva alzato per un tempo .
";inglese,0;spagnolo;2;love_C.txt;19-25;un
raffaella053;"La mia vita era abbastanza normale ; aveva un lavoro , un appartamento , molti amici , e anche un cane , ma c' era una cosa che mi rendeva triste .
Non riuscivo mai a trovare l' amore da molti anni .
Ogni ragazza che mi interessava aveva un ragazzo o ha detto che ero troppo simpatico per essere il suo ragazzo .
Pensavo che nessuno potesse essere troppo simpatico .
Mi sembrava impossibile .
Pero' , era la scusa che mi hanno detto le ragazze sempre .
Ho provato molte strategie per attrarre le ragazze tale come camminare il canino al parco .
Veramente sono un caso disperato .
Dopo aver ""salvato"" un amico che faceva finta di annegarsi nel mare , mi sono rinunciato a cercare una ragazza .
Un sabato pomeriggio sono andato al parco vicino al mio appartamento e ho cominciato a leggere il giornale .
Ho letto che un attore famoso stava per sposare un' attrice bellissima .
Ho voltato la pagina e ho iniziato a leggere un' altro titolo .
Non potevo crederlo ; ha detto "" 99 per cento degli adulti trovare l' amore prima di 28 anni di eta' "".
Il mio compleanno ventottesimo era stato il giorno prima .
Non potevo fuggire dalla parola "" amore "".
Poi ho visto qualcosa di interessante , l' oroscopo del giorno .
Non avevo mai letto l' oroscopo ma per un motivo misterioso dovevo leggerlo .
Con sorpresa ho ripetuto le parole dell' oroscopo : "" Avrai un' opportunita' speciale oggi .
Carpe diem !"".
Subito dopo averlo letto , ho sentito un grido strillante di una donna .
Un uomo molto grande con la faccia di un mostro portava la donna , usando un braccio solo .
Ho pensato che questa situazione era la mia opportunita' .
Non ero cosi' grande come l' uomo ma sapevo di essere forte .
Ho gettato il giornale per la terra e mi sono levato in piedi .
Ho colpito l' uomo alla testa con il pugno e il mostro e' caduto per la terra .
Ho guardato la donna e le ho sorriso , aspettandomi il suo sorriso .
Invece ha cominciato a piangere ed a balbettare "" Mi - mi - mio povero tes - tes - or - ro "".
Mi ha voltato e ha gridato arrabiatamente "" Lei fa lo stronzo .
Ha fatto male all' amore della mia vita .
Siamo attori e qualche volta ci piace recitare al parco .
Prima stavamo cantando e ballando .
Se Lei avesse fatto l' attenzione , si sarebbe reso conto di questo fatto .
Se ne vada !"" Non ho detto niente e poi me ne sono andato , sentendo molto frustrato .
Almeno la donna non era ne' bella ne' simpatica .
Poi ho sentito il suono di passi rapidi indietro .
Una voce feminile mi ha chiamato "" Aspetti , aspetti ."" Mi sono girato e ho visto una bella ragazza che mi guardava .
Infatti questa ragazza era la ragazza piu' bella che io abbia mai visto .
Ma quando ha cominciato a ridere , ho continuato a camminare verso il mio appartamento .
La voce ha detto "" Mi scusi , mi scusi .
E' stato buffo che erano attori ma e' bravo salvare una donna da un uomo violento .
Lei deve essere un uomo molto simpatico .
Mi piace un uomo simpatico .
Vuole mangiare un panino con me ? Ne ho due ."" E' questo e' il racconto del giorno che ho conosciuto la mia moglie .";inglese,0;0;3;love_C.txt;19-25;sp
raffaella054;"
 Marco leggeva il giornale nel parco .
Era mercoledì pomeriggio , e leggeva sempre il giornale nel parco il mercoledì .
Marco era un uomo d' abitudine .
Non aveva molti amici perche' era timido .
Nascondeva la sua solitudine nelle sui abitudini .
"" Se io sempre ho qualcosa da fare , non e' possibile che gli amici mi mancano ,"" lui pensava .
Comunque , come tutta la gente solitaria , Marco aveva un sogno .
Lui sognava d' avere una fidanzata .
Ogni giorno quando leggeva il giornale , ed ogni sera quando si sdraiava sul letto , i pensieri di Marco trattavano una donna bionda e misteriosa .
Questa donna aveva un fidanzato brutto e cattivo , che picchiava la donna e non gli lascaiava avere un cane .
Nei suoi sogni , Marco incontrava la donna mentre lei e il suo fidanzato litigavano .
Ogni volta , Marco li vedeva , dava un pugno all' uomo , e andava via con la donna bionda : a Marco piaceva l' idea d'essere il salvatore coraggioso d' una ragazza cosi' bella .
"" Non si deve parlare per dare un pugno !"" lui pensava .
Di solito , niente interessante succedeva quando Marco leggeva il giornale il mercoledì .
Il parco era piccolo e quieto , e spesso non c' era nessuno eccetto lui .
Questo pomeriggio , comunque , era diverso .
All' improviso , Marco ha sentito lo strillo d' una donna .
Ha smesso di leggere il giornale , e davanti ai suoi occhi ha visto la donna bionda dei suoi sogni ! Un grande uomo la portava sopra la spalla , e lei continuava di strillare .
Marco sapeva quello che doveva fare .
Aveva aspettato questo momento per tutta la sua vita .
Si e' tenuto in piedi e ha datto un grandissimo pugno all' uomo .
L' uomo e la donna sono caduti insieme .
Poi , la donna ha messo in piedi lentamente .
"" Ecco il momento in qui lei mi ringrazia per averla salvato !"" si e' detto Marco .
La donna ha guardato Marco .
"" Che cosa fai ?"" lei ha gridato .
"" Perche' hai pugnalato il mio ragazzo ?""  "" ";inglese,0;francese,spagnolo,italiano;1;love_C.txt;19-25;un
raffaella058;"
 ""Amore"" Un giorno , un uomo stava seduto tranquilamente su una panchina in un parco fuori la città .
Stava pensando ad affari suoi , leggendo un giornale e passando l' ora di pranzo prima che doveva ritornare a classe ( frequentava una università vicino a quel parco ).
Poco a poco , si è accorto che una coppia stava litigando vicino a lui .
Guardava in torno , ma non poteva vedere questa coppia , solo sentirla .
Poi, si è accorto che le loro voci stavano vincendo .
La ragazza stava quasi gridando a questo punto .
Tra poco il uomo seduto vedeva un altro uomo , più grande di lui , avicinandosi con la ragazza sulla spala .
Lei stava molto arrabiata ed era anche impotente di liberarsi .
Il uomo tentava di continuare a pensare ad affari suoi , ma non poteva ignorare il fatto che questa donna aveva bisogno d' aiuto .
Il uomo si alzava , e seguiva la coppia .
Lui sappeva che sicuramente il altro uomo sapeva combattere meglio , quindi , sperava di avere il vantaggio di sorpresa .
Finalmente , quando ha raccolto abastanza couragio , chiedeva il altro uomo di fermarsi .
Il altro uomo faceva scendere la donna a terra , e quando si girava , il uomo lo colpisce prima che il altro se ne accorto .
Era molto soddisfatto con se stesso , e passava qualche secondo prima che si e accorto che la donna non era sollevata .
Invece , lei sembrava ancora rabiata , ma questa volta , di lui .
L' amore è una cosa che fa la gente diventare pazzi ! ";inglese,?;spagnolo;2;vignette_C.txt;19-25;un
roberta059;"
 L' altro ieri al parco ...
C' era due uomini e una signora al parco l' altro ieri .
 Il signore con gli occhiali leggeceva sul un panchina , quando il muscoloso uomo con un tatuaggio ha portanto in braccio la signora .
Poi l' uomo con gli occhiali si alzaceva e si arrabiaceva , e ha battanto l' altro uomo .
Ma la signora urlaceva e litigaceva con lui perchè è innamorata  di l' uomo con il tatuaggio .
";francese;inglese;2;love;14-18;sp
roberta061;"
 L' altro ieri al parco ...
Un uomo molto muscoloso prende la ragazza in braccio .
Questo uomo ha un tatuaggio , L' uomo che legge jiornale picchia l' uomo muscoloso .
Alla fine la ragazza ama l' uomo  muscoloso dunque l' uomo  con  gli occhiali è triste .
";francese;inglese;2;love;14-18;sp
roberta062;"
 L' altro ieri al parco ...
La scena si svolge in un parco ,  ci sono due uomini e una donna .
Un uomo molto muscoloso e l' altro porta gli occhiali e  non ha i muscoli ma quando vedeva il uomo muscoloso sta portando la sexy donna in  i suoi bracci , l' altro si arrabbia perchè per lui è molto  brutale e arrabiato .
Dunque si decida di picchiare l' uomo muscoloso perchè sè innamorato , più tardi ,  batta l' uomo muscoloso allora la signora è riconosciente per lui e vuo essere la fidanzata di lui .
";francese;inglese;2;love;14-18;sp
roberta064;"
 L' altro ieri al parco ...
La storia si svolge al parco .
Un uomo leggeve un journale .
Un uomo molto muscoloso sta portando in braccio una bella signora .
L' uomo che leggere il journale , si alza e si arrabia .
Batte il uomo molto muscoloso perche la signora sta hurlando .
L' uomo  che porta gli occhiali da vista è sorridente e soddisfatte perche ha  vinco .
Ma è stupido perchè l' uomo con il tatuaggio è  il  fidanzato della signora .
La signora era innamorata dell' uomo con gli occhiali da vista .
La signora si arrabia .
";francese;inglese;2;love;14-18;sp
roberta070;"
 Ieri al parco , un grande uomo ha rapito una bella ragazza .
Ero sedetta sull' una panchina .
Alloro , questo grande uomo passó davanti a me , con la bella ragazza sulla sua spalla , che gridava .
Allora , ho deciso di aiutarla , picchiando questo uomo violento .
En effecto , l' ho picchiato .
Pensava che la ragazza mi ringraziarebbe , peró ha comenciato di piangere .
Sono stato sorpreso , e le ho domandato che aveva .
Alloro , me ha detto che questo uomo brutto e violento era il suo fidanzato , che erano enamorati e che io , ero violento .
So oggi che le XXX non sono lo che pensiamo ";francese;inglese;2;love;14-18;sp
roberta076;"
 Iieri al parco , un uomo voleva prendere una ragazza .
Un altro uomo èra seduto nell' una pancina .
Stava leggendo un giornale .
questo vede la scena e crede che la ragazza  aveva bisogna di aiuto .
Allora , il uomo ha picchiato l' aggressore ch'è caduto .
Il uomo stava molto fiero .
La ragazza stava chocata .
Alla fine della questa storia , la ragazza stava molto arrabbiata , perchè il uomo ch'è per ter è il suo fidanzatto .
Vuole picchiare il ragazzo perchè stava in amoratti .
";francese;inglese;2;love;14-18;sp
roberta077;"
 Iieri al parco Un uomo voleva rapire una donna e un altro uomo che Stava seduto leggendo suo giornale se alza per impedire il rapito .
 l' uomo impedirii il rapito era  felice ma la donna non era felice ,  all' inizio era trista , poi era arrabiata perche l' uomo era forse un amico o un fidanzato voleva picchiare l' uomo invece di regraciar l' uomo lui credeva que sia un agressore ma era su fidanzato .
";francese;inglese;2;love;14-18;sp
